t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
17876,0.0,13.0,0.0,0.0,0.0,14.0,70.0,53.0,0.0,0.0,2.0,54.0,1.0
17877,0.0,13.0,0.0,6.0,0.0,33.0,22.0,68.0,2.0,0.0,3.0,1.0,0.0
17878,0.0,10.0,0.0,0.0,0.0,26.0,46.0,75.0,10.0,4.0,0.0,0.0,0.0
17879,0.0,20.0,0.0,2.0,0.0,49.0,2.0,44.0,0.0,4.0,0.0,15.0,0.0
17880,0.0,21.0,0.0,8.0,0.0,14.0,39.0,57.0,20.0,0.0,5.0,33.0,0.0
17881,0.0,6.0,0.0,0.0,0.0,0.0,45.0,71.0,22.0,0.0,38.0,55.0,8.0
17882,0.0,48.0,0.0,31.0,0.0,12.0,0.0,64.0,23.0,0.0,21.0,53.0,0.0
17883,0.0,44.0,0.0,10.0,0.0,67.0,31.0,55.0,16.0,0.0,0.0,47.0,0.0
17884,0.0,26.0,0.0,0.0,0.0,45.0,44.0,68.0,14.0,0.0,20.0,20.0,0.0
17885,0.0,0.0,0.0,0.0,0.0,93.0,0.0,65.0,1.0,0.0,11.0,26.0,0.0
17886,1.0,0.0,1.0,8.0,17.0,49.0,2.0,29.0,0.0,0.0,12.0,59.0,0.0
17887,0.0,6.0,10.0,11.0,0.0,44.0,35.0,22.0,10.0,0.0,7.0,42.0,0.0
17888,12.0,0.0,7.0,0.0,0.0,13.0,20.0,24.0,33.0,4.0,15.0,54.0,0.0
17889,30.0,6.0,48.0,0.0,0.0,14.0,10.0,23.0,56.0,28.0,0.0,0.0,0.0
17890,23.0,5.0,0.0,6.0,0.0,62.0,37.0,68.0,40.0,29.0,23.0,0.0,0.0
17891,0.0,0.0,3.0,0.0,0.0,40.0,32.0,70.0,58.0,54.0,46.0,3.0,0.0
17892,1.0,0.0,6.0,0.0,0.0,73.0,32.0,60.0,42.0,23.0,46.0,64.0,0.0
17893,4.0,0.0,0.0,0.0,0.0,45.0,27.0,90.0,0.0,18.0,16.0,14.0,0.0
17894,18.0,0.0,0.0,0.0,14.0,59.0,35.0,55.0,0.0,7.0,24.0,9.0,0.0
17895,0.0,0.0,1.0,0.0,0.0,49.0,73.0,54.0,7.0,10.0,8.0,34.0,13.0
17896,3.0,0.0,0.0,0.0,0.0,35.0,46.0,47.0,47.0,27.0,0.0,17.0,21.0
17897,3.0,0.0,0.0,32.0,0.0,65.0,0.0,38.0,75.0,20.0,0.0,40.0,0.0
17898,5.0,0.0,0.0,3.0,0.0,51.0,38.0,64.0,84.0,0.0,0.0,8.0,0.0
17899,14.0,0.0,0.0,5.0,6.0,48.0,45.0,54.0,83.0,24.0,18.0,58.0,24.0
17900,0.0,0.0,0.0,56.0,18.0,72.0,17.0,47.0,84.0,54.0,53.0,61.0,30.0
17901,0.0,0.0,0.0,24.0,9.0,23.0,0.0,21.0,34.0,0.0,78.0,72.0,0.0
17902,26.0,0.0,0.0,22.0,41.0,27.0,16.0,65.0,16.0,0.0,47.0,79.0,0.0
17903,19.0,6.0,0.0,26.0,6.0,42.0,24.0,82.0,15.0,0.0,66.0,86.0,2.0
17904,5.0,0.0,0.0,0.0,0.0,34.0,2.0,70.0,58.0,0.0,46.0,78.0,0.0
17905,16.0,0.0,0.0,0.0,0.0,70.0,0.0,67.0,76.0,0.0,93.0,48.0,10.0
17906,48.0,0.0,0.0,15.0,0.0,27.0,0.0,95.0,70.0,0.0,79.0,58.0,5.0
17907,18.0,0.0,0.0,10.0,0.0,62.0,0.0,76.0,38.0,7.0,58.0,97.0,4.0
17908,0.0,0.0,0.0,28.0,0.0,31.0,0.0,66.0,40.0,0.0,47.0,63.0,0.0
17909,10.0,0.0,0.0,50.0,0.0,31.0,64.0,30.0,16.0,0.0,57.0,22.0,9.0
17910,1.0,0.0,0.0,17.0,0.0,40.0,13.0,43.0,1.0,0.0,50.0,41.0,0.0
17911,15.0,0.0,0.0,15.0,35.0,34.0,2.0,66.0,12.0,0.0,75.0,16.0,0.0
17912,24.0,0.0,20.0,0.0,6.0,28.0,19.0,38.0,2.0,0.0,52.0,27.0,6.0
17913,30.0,0.0,0.0,30.0,30.0,1.0,0.0,58.0,69.0,0.0,83.0,29.0,0.0
17914,19.0,0.0,0.0,59.0,4.0,15.0,0.0,29.0,83.0,25.0,40.0,63.0,0.0
17915,9.0,14.0,0.0,57.0,31.0,87.0,0.0,1.0,103.0,18.0,60.0,71.0,0.0
17916,19.0,19.0,0.0,50.0,0.0,55.0,0.0,1.0,37.0,0.0,52.0,26.0,0.0
17917,16.0,0.0,0.0,61.0,0.0,81.0,0.0,9.0,69.0,7.0,65.0,25.0,0.0
17918,27.0,0.0,0.0,35.0,0.0,33.0,8.0,0.0,32.0,0.0,41.0,66.0,0.0
17919,9.0,0.0,0.0,21.0,0.0,20.0,0.0,1.0,71.0,0.0,55.0,65.0,0.0
17920,1.0,0.0,0.0,63.0,18.0,33.0,37.0,6.0,84.0,0.0,57.0,28.0,0.0
17921,37.0,0.0,0.0,42.0,7.0,75.0,0.0,16.0,104.0,0.0,38.0,0.0,0.0
17922,18.0,0.0,7.0,56.0,0.0,54.0,0.0,35.0,80.0,0.0,29.0,35.0,0.0
17923,27.0,0.0,0.0,21.0,3.0,82.0,0.0,4.0,29.0,8.0,69.0,27.0,0.0
17924,0.0,0.0,0.0,43.0,18.0,37.0,0.0,0.0,26.0,6.0,70.0,4.0,28.0
17925,0.0,0.0,0.0,65.0,0.0,63.0,0.0,0.0,54.0,4.0,76.0,0.0,0.0
17926,0.0,0.0,6.0,59.0,0.0,40.0,0.0,0.0,31.0,3.0,54.0,42.0,0.0
17927,16.0,0.0,1.0,47.0,58.0,73.0,0.0,5.0,6.0,0.0,47.0,52.0,0.0
17928,43.0,3.0,0.0,20.0,80.0,76.0,0.0,2.0,8.0,48.0,45.0,47.0,12.0
17929,43.0,0.0,0.0,36.0,27.0,0.0,0.0,2.0,3.0,31.0,75.0,28.0,51.0
17930,7.0,0.0,0.0,68.0,67.0,33.0,0.0,9.0,0.0,45.0,51.0,40.0,14.0
17931,0.0,0.0,0.0,48.0,27.0,69.0,0.0,5.0,0.0,73.0,21.0,9.0,52.0
17932,0.0,0.0,6.0,69.0,60.0,51.0,0.0,0.0,4.0,69.0,31.0,28.0,12.0
17933,0.0,0.0,0.0,58.0,40.0,31.0,0.0,0.0,0.0,46.0,50.0,66.0,45.0
17934,0.0,0.0,6.0,69.0,13.0,81.0,0.0,0.0,0.0,44.0,66.0,62.0,47.0
17935,0.0,0.0,2.0,12.0,25.0,54.0,0.0,0.0,0.0,38.0,58.0,17.0,66.0
17936,0.0,1.0,0.0,24.0,73.0,88.0,0.0,0.0,0.0,42.0,58.0,98.0,56.0
17937,0.0,3.0,0.0,8.0,54.0,75.0,0.0,0.0,0.0,60.0,8.0,27.0,51.0
17938,0.0,5.0,0.0,20.0,54.0,5.0,0.0,3.0,0.0,58.0,8.0,99.0,75.0
17939,0.0,0.0,0.0,0.0,36.0,33.0,0.0,4.0,0.0,63.0,20.0,112.927108,72.0
17940,0.0,2.0,18.0,15.0,21.0,80.0,0.0,1.0,0.0,49.0,17.0,73.0,46.0
17941,0.0,7.0,0.0,22.0,13.0,31.0,0.0,0.0,0.0,6.0,1.0,43.0,38.0
17942,0.0,2.0,0.0,3.0,35.0,58.0,0.0,0.0,2.0,46.0,19.0,9.0,72.0
17943,0.0,7.0,0.0,0.0,45.0,60.0,0.0,2.0,0.0,41.0,3.0,71.0,64.0
17944,0.0,0.0,0.0,0.0,74.0,96.0,0.0,0.0,0.0,53.0,0.0,51.0,65.0
17945,0.0,0.0,0.0,0.0,25.0,73.0,0.0,0.0,0.0,75.0,0.0,34.0,24.0
17946,0.0,0.0,0.0,10.0,43.0,68.0,0.0,0.0,20.0,11.0,0.0,1.0,61.0
17947,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,36.0,51.0,0.0,94.0,55.0
17948,0.0,0.0,0.0,9.0,19.0,62.0,0.0,0.0,0.0,48.0,0.0,57.0,60.0
17949,0.0,0.0,0.0,3.0,38.0,52.0,0.0,6.0,0.0,54.0,0.0,63.0,60.0
17950,0.0,0.0,6.0,2.0,48.0,29.0,0.0,0.0,2.0,26.0,0.0,45.0,63.0
17951,6.0,0.0,0.0,34.0,38.0,69.0,0.0,0.0,19.0,0.0,0.0,70.0,47.0
17952,12.0,19.0,19.0,48.0,40.0,25.0,33.0,0.0,0.0,20.0,3.0,31.0,69.0
17953,0.0,7.0,0.0,26.0,48.0,39.0,0.0,0.0,10.0,37.0,0.0,53.0,44.0
17954,0.0,0.0,4.0,13.0,23.0,66.0,0.0,0.0,4.0,7.0,0.0,3.0,36.0
17955,7.0,0.0,0.0,2.0,37.0,31.0,1.0,0.0,0.0,0.0,0.0,17.0,29.0
17956,3.0,0.0,2.0,37.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0
17957,4.0,0.0,0.0,3.0,20.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0
17958,0.0,0.0,3.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0
17959,0.0,5.0,25.0,0.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,53.0,22.0
17960,9.0,0.0,36.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
17961,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,13.0,26.0,0.0,31.0,0.0
17962,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,8.0,9.0,0.0,11.0,0.0
17963,3.0,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
17964,10.0,2.0,0.0,13.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
17965,2.0,7.0,0.0,1.0,10.0,30.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0
17966,0.0,0.0,51.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,18.0,81.0,0.0
17967,18.0,14.0,30.0,0.0,13.0,29.0,0.0,0.0,0.0,8.0,5.0,91.0,0.0
17968,20.0,13.0,1.0,0.0,0.0,51.0,0.0,0.0,12.0,7.0,15.0,1.0,0.0
17969,10.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0
17970,46.0,0.0,21.0,12.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
17971,57.0,0.0,39.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0
17972,54.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,18.0,46.0
17973,26.0,23.0,35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0
17974,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.927108,0.0
17975,52.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.927108,0.0
17976,34.0,9.0,0.0,10.0,0.0,0.0,7.0,23.0,25.0,0.0,0.0,112.927108,0.0
17977,40.0,32.0,0.0,0.0,0.0,0.0,5.0,23.0,5.0,0.0,0.0,112.927108,0.0
17978,0.0,14.0,0.0,0.0,0.0,15.0,67.0,19.0,0.0,0.0,0.0,112.927108,0.0
17979,31.0,36.0,0.0,12.0,0.0,0.0,71.0,54.0,0.0,0.0,0.0,84.0,14.0
17980,63.0,12.0,0.0,2.0,0.0,0.0,10.0,40.0,0.0,3.0,0.0,38.0,0.0
17981,27.0,54.0,7.0,0.0,0.0,48.0,41.0,65.0,0.0,0.0,0.0,28.0,0.0
17982,35.0,16.0,0.0,7.0,0.0,15.0,92.0,28.0,0.0,0.0,0.0,35.0,0.0
17983,27.0,32.0,0.0,0.0,0.0,37.0,0.0,14.0,12.0,0.0,14.0,41.0,5.0
17984,15.0,43.0,0.0,1.0,0.0,49.0,55.0,65.0,0.0,0.0,18.0,51.0,5.0
17985,25.0,0.0,0.0,79.0,0.0,86.0,52.0,23.0,0.0,20.0,1.0,89.0,0.0
17986,44.0,31.0,0.0,0.0,5.0,38.0,29.0,54.0,0.0,45.0,0.0,67.0,0.0
17987,44.0,43.0,0.0,0.0,0.0,67.0,29.0,76.0,0.0,39.0,0.0,63.0,27.0
17988,39.0,39.0,0.0,0.0,0.0,39.0,41.0,44.0,0.0,41.0,0.0,107.0,0.0
17989,24.0,47.0,0.0,6.0,0.0,69.0,25.0,74.0,0.0,63.0,0.0,107.0,0.0
17990,55.0,0.0,0.0,7.0,0.0,65.0,13.0,59.0,0.0,43.0,0.0,91.0,0.0
17991,26.0,9.0,0.0,3.0,0.0,11.0,0.0,35.0,0.0,8.0,3.0,105.0,0.0
17992,41.0,34.0,0.0,0.0,0.0,47.0,69.0,64.0,0.0,0.0,2.0,36.0,0.0
17993,19.0,41.0,0.0,23.0,0.0,11.0,59.0,64.0,0.0,6.0,0.0,48.0,0.0
17994,51.0,25.0,0.0,0.0,0.0,45.0,73.0,61.0,0.0,0.0,0.0,89.0,40.0
17995,41.0,8.0,0.0,0.0,0.0,72.0,78.0,31.0,0.0,4.0,0.0,27.0,33.0
17996,1.0,41.0,0.0,0.0,0.0,3.0,73.0,41.0,0.0,0.0,0.0,41.0,0.0
17997,6.0,55.0,0.0,0.0,0.0,2.0,57.0,7.0,0.0,1.0,0.0,66.0,0.0
17998,14.0,28.0,0.0,0.0,0.0,36.0,48.0,2.0,0.0,0.0,0.0,43.0,0.0
17999,18.0,21.0,0.0,3.0,0.0,63.0,19.0,0.0,0.0,0.0,8.0,7.0,0.0
18000,53.0,23.0,0.0,0.0,0.0,62.0,0.0,0.0,27.0,0.0,2.0,20.0,18.0
18001,66.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,22.0,4.0,64.0,0.0
18002,40.0,0.0,25.0,0.0,22.0,52.0,0.0,0.0,0.0,4.0,0.0,48.0,15.0
18003,9.0,0.0,1.0,3.0,4.0,54.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0
18004,0.0,5.0,0.0,0.0,0.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
18005,9.0,10.0,0.0,0.0,0.0,87.0,12.0,0.0,0.0,0.0,25.0,5.0,0.0
18006,8.0,22.0,0.0,12.0,2.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
18007,0.0,19.0,0.0,0.0,25.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
18008,0.0,0.0,0.0,0.0,8.0,40.0,59.0,0.0,0.0,0.0,6.0,20.0,0.0
18009,0.0,9.0,0.0,0.0,0.0,73.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0
18010,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
18011,0.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18012,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,0.0,0.0,0.0,0.0,0.0,53.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
18014,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
18015,0.0,0.0,15.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
18016,0.0,8.0,0.0,8.0,8.0,59.0,11.0,0.0,25.0,0.0,0.0,0.0,3.0
18017,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,21.0,0.0,14.0,0.0,15.0
18018,7.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
18019,4.0,0.0,0.0,10.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18020,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
18021,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
18022,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
18023,9.0,0.0,6.0,0.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
18024,0.0,0.0,38.0,0.0,1.0,74.0,12.0,0.0,4.0,0.0,2.0,0.0,0.0
18025,4.0,0.0,0.0,25.0,5.0,77.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0
18026,0.0,2.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
18027,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
18028,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18029,0.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18030,22.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18031,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
18032,7.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18033,17.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18034,13.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18035,0.0,4.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18036,0.0,5.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
18037,0.0,6.0,0.0,2.0,1.0,8.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0
18038,0.0,0.0,5.0,33.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18039,21.0,0.0,6.0,13.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18040,0.0,0.0,0.0,26.0,1.0,71.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
18041,0.0,45.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
18042,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,38.0,0.0,26.0,0.0,4.0
18043,0.0,32.0,0.0,0.0,53.0,21.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0
18044,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,23.0,13.0,0.0,0.0
18045,0.0,6.0,0.0,4.0,0.0,57.0,0.0,12.0,31.0,19.0,1.0,8.0,4.0
18046,0.0,0.0,2.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0
18047,0.0,0.0,8.0,0.0,0.0,58.0,9.0,0.0,3.0,0.0,23.0,0.0,3.0
18048,2.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0
18049,0.0,0.0,41.0,6.0,0.0,65.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0
18050,0.0,8.0,0.0,13.0,0.0,65.0,0.0,37.0,0.0,1.0,3.0,46.0,0.0
18051,0.0,0.0,0.0,0.0,0.0,69.0,0.0,23.0,0.0,3.0,0.0,9.0,0.0
18052,0.0,0.0,0.0,4.0,0.0,60.0,0.0,44.0,0.0,63.0,0.0,0.0,1.0
18053,0.0,6.0,0.0,0.0,0.0,51.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
18054,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18055,43.0,0.0,0.0,20.0,31.0,62.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
18056,0.0,0.0,48.0,0.0,0.0,63.0,0.0,14.0,1.0,0.0,0.0,0.0,9.0
18057,0.0,0.0,14.0,0.0,0.0,48.0,0.0,57.0,6.0,0.0,6.0,0.0,0.0
18058,0.0,0.0,0.0,0.0,0.0,25.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
18059,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18060,0.0,3.0,0.0,4.0,0.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,8.0
18061,0.0,0.0,1.0,0.0,0.0,61.0,2.0,0.0,29.0,0.0,11.0,0.0,0.0
18062,0.0,0.0,27.0,0.0,0.0,8.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
18063,0.0,0.0,23.0,7.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0
18064,8.0,0.0,1.0,17.0,0.0,55.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0
18065,0.0,0.0,26.0,6.0,0.0,55.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
18066,0.0,18.0,7.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
18067,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
18068,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,7.0
18069,0.0,0.0,0.0,31.0,0.0,7.0,0.0,0.0,72.0,0.0,0.0,7.0,0.0
18070,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
18071,0.0,0.0,36.0,8.0,0.0,0.0,0.0,6.0,94.0,0.0,0.0,0.0,0.0
18072,0.0,0.0,36.0,31.0,9.0,0.0,0.0,0.0,71.0,7.0,0.0,3.0,0.0
18073,0.0,0.0,31.0,42.0,6.0,0.0,0.0,0.0,75.0,0.0,0.0,56.0,0.0
18074,0.0,0.0,55.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18075,7.0,0.0,19.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18076,2.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
18077,0.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
18078,0.0,0.0,25.0,80.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,18.0
18079,0.0,0.0,2.0,75.0,8.0,0.0,20.0,2.0,14.0,0.0,0.0,1.0,9.0
18080,0.0,0.0,16.0,25.0,29.0,0.0,0.0,0.0,77.0,0.0,0.0,3.0,0.0
18081,0.0,0.0,11.0,53.0,0.0,15.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
18082,0.0,7.0,11.0,54.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0
18083,0.0,4.0,12.0,68.0,15.0,0.0,0.0,0.0,69.0,0.0,6.0,0.0,0.0
18084,0.0,0.0,12.0,43.0,0.0,0.0,0.0,0.0,86.0,0.0,20.0,0.0,0.0
18085,0.0,6.0,22.0,32.0,1.0,0.0,0.0,0.0,91.0,0.0,47.0,0.0,0.0
18086,0.0,0.0,17.0,44.0,0.0,0.0,7.0,0.0,83.0,0.0,0.0,0.0,6.0
18087,0.0,4.0,9.0,55.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,6.0,6.0
18088,0.0,0.0,0.0,52.0,14.0,0.0,26.0,16.0,64.0,0.0,18.0,0.0,9.0
18089,0.0,3.0,20.0,19.0,6.0,0.0,16.0,0.0,27.0,0.0,9.0,0.0,11.0
18090,0.0,26.0,17.0,43.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,10.0
18091,0.0,0.0,18.0,59.0,0.0,5.0,5.0,11.0,63.0,0.0,0.0,0.0,0.0
18092,0.0,0.0,41.0,46.0,2.0,5.0,0.0,11.0,51.0,0.0,2.0,0.0,0.0
18093,0.0,0.0,54.0,45.0,1.0,4.0,0.0,0.0,89.0,0.0,0.0,2.0,0.0
18094,0.0,0.0,34.0,4.0,0.0,0.0,8.0,0.0,83.0,17.0,0.0,3.0,0.0
18095,0.0,24.0,50.0,54.0,0.0,0.0,0.0,35.0,57.0,0.0,0.0,0.0,8.0
18096,27.0,0.0,9.0,43.0,0.0,0.0,0.0,23.0,35.0,15.0,7.0,0.0,10.0
18097,0.0,0.0,28.0,36.0,0.0,0.0,7.0,43.0,46.0,0.0,0.0,7.0,52.0
18098,0.0,0.0,3.0,33.0,0.0,0.0,0.0,17.0,16.0,4.0,0.0,16.0,1.0
18099,9.0,0.0,23.0,37.0,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0,0.0
18100,0.0,0.0,30.0,24.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,2.0
18101,0.0,10.0,10.0,12.0,0.0,0.0,34.0,60.0,0.0,14.0,7.0,17.0,21.0
18102,0.0,0.0,49.0,52.0,0.0,0.0,2.0,51.0,0.0,8.0,15.0,27.0,0.0
18103,0.0,0.0,39.0,26.0,0.0,0.0,0.0,27.0,11.0,10.0,0.0,0.0,0.0
18104,0.0,3.0,21.0,37.0,0.0,0.0,1.0,31.0,23.0,0.0,0.0,0.0,0.0
18105,0.0,6.0,8.0,29.0,0.0,0.0,9.0,52.0,22.0,4.0,0.0,12.0,0.0
18106,9.0,0.0,56.0,17.0,0.0,1.0,49.0,60.0,33.0,8.0,4.0,26.0,0.0
18107,29.0,0.0,63.0,59.0,0.0,5.0,10.0,24.0,1.0,0.0,7.0,55.0,0.0
18108,1.0,0.0,43.0,14.0,0.0,28.0,12.0,18.0,0.0,0.0,0.0,79.0,0.0
18109,0.0,8.0,13.0,57.0,0.0,0.0,45.0,11.0,1.0,0.0,0.0,89.0,0.0
18110,0.0,8.0,27.0,51.0,0.0,2.0,11.0,19.0,0.0,0.0,0.0,24.0,0.0
18111,6.0,0.0,23.0,35.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0
18112,0.0,0.0,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0
18113,1.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0
18114,1.0,7.0,29.0,55.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
18115,16.0,0.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,48.0,4.0
18116,2.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,85.0,1.0
18117,0.0,0.0,48.0,25.0,25.0,0.0,4.0,3.0,0.0,3.0,12.0,44.0,50.0
18118,14.0,0.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
18119,0.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,40.0
18120,5.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,44.0,52.0
18121,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,2.0,48.0,56.0
18122,1.0,0.0,2.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,23.0,47.0,36.0
18123,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,14.0
18124,1.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,1.0
18125,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,10.0
18126,10.0,1.0,79.54686296,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
18127,0.0,3.0,48.0,26.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
18128,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
